pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
15570,915000,4,2.5,3400,35062,2,0,0,4,11,3400,0,1988,98052,2880,9705
15571,338900,3,2.25,1936,9495,1,0,0,3,8,1936,0,2013,98030,1410,12770
15572,475000,3,2,1230,11502,1,0,0,4,7,1230,0,1984,98052,1660,11727
15573,502000,3,2.75,2010,11200,1,0,0,3,8,1360,650,1979,98028,2200,10640
15574,199129,3,1,860,33664,1,0,0,4,6,860,0,1955,98001,1290,18287
15575,545000,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,98146,2240,8497
15576,375000,1,1,1090,5250,1,0,0,3,6,980,110,1927,98117,2160,5250
15577,639900,4,2.5,3380,75794,2,0,0,3,10,3380,0,1997,98001,3710,17913
15578,415000,4,2.5,2544,4071,2,0,0,3,9,2544,0,2013,98030,2358,4179
15579,590000,3,2.75,2550,54014,2,0,0,4,8,1980,570,1967,98072,2180,21600
15580,914600,4,3,3180,80837,2,0,0,3,11,3180,0,1985,98072,3180,38715
15581,1340000,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,98112,3060,5800
15582,1710000,5,2.5,2660,6572,1,0,0,5,9,1960,700,1959,98039,3960,14595
15583,470500,5,2.5,2500,9248,1,0,0,3,8,1300,1200,1966,98006,2090,8568
15584,390000,3,2.25,1640,2875,2,0,0,3,6,1240,400,1983,98118,1500,3960
15585,472217,3,2.5,2010,2212,2,0,0,3,8,1390,620,2014,98029,1690,1619
15586,600000,3,2,1460,2800,1,0,0,4,7,730,730,1921,98105,1780,4560
15587,405000,2,1,720,4323,1,0,0,3,6,720,0,1942,98199,1460,3300
15588,359000,4,1.75,1680,9244,2,0,0,3,8,1680,0,1991,98166,1840,9387
15589,948000,3,2.5,3510,9824,2,0,0,3,9,3510,0,2002,98075,3510,10588
15590,516000,2,1.75,1640,3090,1,0,0,4,7,910,730,1925,98115,1510,4120
15591,559500,3,2.25,2150,9250,2,0,0,3,8,2150,0,1984,98052,2240,9266
15592,889000,4,3.5,3920,9555,2,0,0,3,9,3920,0,2004,98053,3920,8598
15593,676000,3,2.25,2680,41804,1,0,0,3,9,2680,0,1989,98045,2680,40866
15594,182500,3,1,910,7194,1,0,0,4,7,910,0,1971,98001,1530,7200
15595,575000,4,3.5,3930,16970,2,0,0,3,9,3930,0,1997,98019,2740,17219
15596,487585,4,1.75,2010,9211,1,0,0,3,7,1470,540,1977,98034,1840,8500
15597,660000,3,1,1210,9622,1,0,1,3,8,1210,0,1955,98006,1580,9714
15598,462000,5,1.75,2840,10220,1,0,0,4,7,2210,630,1954,98177,2000,9750
15599,485000,3,1.75,2200,7706,2,0,2,3,7,2200,0,1908,98198,1170,70973
15600,396000,3,1,1500,12616,1,0,0,3,7,1500,0,1967,98072,1820,13950
15601,724000,2,1,1560,5000,1.5,0,1,4,7,1560,0,1942,98117,2620,5400
15602,300000,6,2.5,2590,11250,1,0,0,4,8,1390,1200,1978,98055,2270,8360
15603,2950000,4,3.5,4860,23885,2,0,0,3,12,4860,0,1996,98039,3580,16054
15604,406550,5,2.75,2400,15781,1,0,0,4,7,1200,1200,1974,98074,2390,7500
15605,409000,4,2.75,3230,12651,2,0,0,4,8,3230,0,2002,98001,2550,12081
15606,454900,3,1.75,2130,9775,1,0,0,4,8,1430,700,1973,98027,2130,11250
15607,250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,98002,2010,7650
15608,269900,3,1.5,1420,22100,1,0,0,5,7,1420,0,1957,98042,1540,21780
15609,224000,2,1,1150,15000,1,0,0,3,6,1060,90,1930,98168,1350,15000
15610,275000,5,1.75,2180,9178,1,0,0,3,7,1140,1040,1963,98188,2140,9261
15611,380000,3,1.5,1540,8400,1,0,0,5,7,1540,0,1968,98056,1690,7689
15612,1550000,3,4,5120,4600,3,0,2,3,11,4490,630,2008,98034,2510,5918
15613,270000,4,2.5,1660,8063,1,0,0,4,7,1660,0,1978,98198,1060,8437
15614,1260000,2,3,2210,3917,2,0,0,3,10,1500,710,2008,98122,1720,3933
15615,219500,3,1,1090,6710,1.5,0,0,5,5,1090,0,1912,98002,1170,6708
15616,300000,3,1,1380,12000,1,0,0,3,7,1380,0,1963,98031,1890,22001
15617,319000,4,2.5,2510,7992,1,0,0,3,8,1610,900,1978,98032,2030,7992
15618,491950,3,2.25,2090,10733,1,0,0,3,7,1440,650,1958,98115,1740,8100
15619,200000,2,1,920,5250,1,0,0,4,6,920,0,1906,98118,1210,5250
15620,920000,5,4.5,3820,5750,2,0,3,3,9,2830,990,2000,98116,1750,5750
15621,460000,2,1.5,2730,19877,1,0,0,4,8,1570,1160,1976,98019,1450,19509
15622,425000,3,2.75,3370,13929,2,0,0,3,9,2650,720,1986,98092,2150,14048
15623,379000,4,2.5,2260,5824,2,0,0,3,8,2260,0,2011,98038,2240,5561
15624,450000,3,2.5,2790,48994,2,0,0,4,9,2790,0,1984,98042,2550,37834
15625,425000,3,2.5,1960,4709,2,0,0,3,7,1960,0,2003,98065,1700,4444
15626,628000,4,1.75,1940,3060,1,0,0,4,7,1000,940,1911,98115,1320,3060
15627,240000,3,2,1220,17652,1,0,0,4,7,1220,0,1980,98059,1990,17652
15628,564000,4,1,1170,4590,1.5,0,0,4,7,1170,0,1925,98115,1430,4080
15629,291000,4,2.5,1580,6633,2,0,0,4,7,1580,0,1984,98042,1590,6633
15630,442500,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,98019,2240,14029
15631,478000,3,2.25,1570,9500,1,0,0,4,7,1070,500,1977,98033,2250,9583
15632,286000,4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,98118,1690,5750
15633,800000,2,2.25,1730,31491,2,1,2,4,7,1730,0,1947,98070,1400,12410
15634,629800,3,2.5,2390,1984,2,0,0,3,8,2220,170,2008,98027,2150,1984
15635,466750,4,2,1730,9139,2,0,0,3,8,1730,0,1957,98125,1410,7311
15636,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,98023,1200,8580
15637,820875,5,3.25,3860,9387,2,0,2,3,9,3860,0,2006,98065,3860,8979
15638,310000,3,1.75,1490,7150,1,0,0,5,6,1490,0,1967,98059,1350,9100
15639,374000,4,1.75,2220,15600,1,0,0,5,7,1140,1080,1963,98056,1670,4800
15640,752000,4,1.5,1650,2970,1.5,0,0,3,7,1650,0,1903,98102,1670,2970
15641,305000,3,2.5,1610,3516,2,0,0,3,8,1610,0,2006,98055,1610,3056
15642,349000,4,1.75,1700,7800,1,0,0,5,7,1120,580,1981,98059,1560,7800
15643,599000,5,2.5,3470,12003,2,0,0,3,8,3470,0,1978,98074,2220,12283
15644,357500,3,1,1450,8100,1,0,0,3,6,1450,0,1952,98125,1450,7800
15645,1400000,3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,98144,2030,3500
15646,1100000,4,4,3770,8899,2,0,0,3,10,2940,830,2006,98074,3300,8308
15647,429300,6,2.25,2930,15949,1,0,0,4,8,1730,1200,1965,98034,1730,8550
15648,453000,2,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,98038,1610,27600
15649,440000,3,1,1710,6556,1.5,0,0,4,7,1200,510,1926,98133,1410,6563
15650,625000,3,1.75,3160,76230,1,0,0,4,8,2160,1000,1978,98001,1990,45789
15651,193000,3,1.5,1180,9048,1,0,0,3,7,1180,0,1960,98148,1460,8942
15652,400000,3,2,1860,12944,1,0,0,3,9,1860,0,2002,98058,2500,29279
15653,877500,4,2,3060,8000,2,0,0,4,8,2040,1020,1922,98144,2730,5800
15654,399950,2,1,710,1157,2,0,0,4,7,710,0,1943,98102,1370,1173
15655,406500,3,2.75,1840,68479,1,0,2,3,8,1340,500,1989,98014,2060,61903
15656,950000,4,2.5,3320,7644,2,0,0,3,10,3320,0,1995,98006,3320,9472
15657,327000,4,2.5,2110,3825,2,0,0,3,7,2110,0,2013,98042,1950,3825
15658,1030000,4,3.25,3600,18645,2,0,1,3,10,3000,600,2013,98059,3970,10957
15659,225000,3,2.25,1470,6808,1,0,0,3,7,1160,310,1984,98023,1570,7881
15660,325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,98030,2080,9583
15661,1300000,5,1.75,2130,19180,1,0,0,3,8,1500,630,1968,98004,3650,19180
15662,221000,3,1,1250,7280,1,0,0,3,7,1250,0,1965,98001,1450,7350
15663,335000,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,98092,1920,110206
15664,325000,3,2.5,2130,12245,2,0,0,3,8,2130,0,1989,98042,1910,12216
15665,235000,3,1,1590,13000,1.5,0,0,3,6,1590,0,1944,98166,1460,8400
15666,283000,3,1,890,8400,1,0,0,4,6,890,0,1954,98056,1850,5565
15667,590000,3,1,1530,2370,2,0,0,3,8,1530,0,1901,98122,1310,2370
15668,450000,7,4,3150,7800,2,0,0,3,8,3150,0,2013,98118,1880,6000
15669,353900,3,2.5,2517,3900,2,0,0,3,8,2517,0,2014,98092,2390,7108
15670,245000,3,2.75,1300,14197,1,0,0,3,7,860,440,1996,98030,1550,7596
15671,1480000,3,3.25,3700,2264,2,0,0,3,11,2280,1420,1998,98033,3930,2567
15672,1700000,3,4,3910,5350,2,0,2,5,10,2610,1300,1933,98199,2890,5350
15673,230000,2,0.75,650,5360,1,0,0,4,5,650,0,1931,98133,1110,6700
15674,318000,3,2.25,1250,1017,3,0,0,3,8,1250,0,2008,98133,1250,1017
15675,352000,4,2.5,1252,25002,1,0,0,3,8,992,260,1996,98001,1860,25002
15676,195000,2,1,720,18000,1,0,0,3,6,720,0,1950,98178,1250,7925
15677,460000,5,3,2008,5050,1,0,0,3,7,1216,792,1992,98118,2040,5297
15678,537250,4,2.5,2590,9530,1,0,0,4,8,1640,950,1978,98155,2710,10970
15679,306000,4,2.5,1880,9426,2,0,0,4,7,1880,0,1990,98042,1760,7040
15680,239000,3,1,940,8571,1,0,0,3,6,940,0,1950,98146,1100,8573
15681,780000,3,2.75,2910,3094,2,0,2,5,7,2010,900,1939,98125,2400,7530
15682,425000,4,1,1080,6095,1.5,0,0,4,6,1080,0,1924,98103,1200,5060
15683,250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,98056,1570,8116
15684,335000,2,1,1510,3844,1,0,0,4,7,1510,0,1923,98133,1170,3844
15685,960000,5,4,3720,15200,2,0,0,3,10,3720,0,2005,98075,4100,19036
15686,277950,4,2.5,1889,6000,2,0,0,3,7,1889,0,2012,98001,1990,6350
15687,557510,4,2,1580,4800,1.5,0,2,3,7,1580,0,1912,98136,1580,4800
15688,374150,3,1.75,1390,9585,1,0,0,4,7,1390,0,1973,98133,1240,8188
15689,835000,3,3,2790,12523,2,1,4,4,8,1600,1190,1977,98198,2990,11476
15690,621500,5,2.5,2140,15950,1,0,2,4,8,1370,770,1968,98166,2600,14273
15691,915000,4,4.5,5250,48352,2,0,0,3,10,5250,0,1998,98059,2500,48352
15692,905000,4,2.5,3520,12193,2,0,0,4,10,3520,0,1993,98027,3470,11318
15693,375000,5,1.5,2050,9360,1,0,0,3,7,1520,530,1968,98055,1840,9383
15694,412000,2,1,1040,5120,1,0,0,3,7,1040,0,1901,98122,1250,4000
15695,272000,4,2.75,1810,7350,1,0,0,4,7,1200,610,1980,98030,1750,7350
15696,230000,3,1,1250,9035,1,0,0,4,7,1250,0,1970,98003,1350,10425
15697,473000,2,1.75,1510,4555,1,0,0,3,8,1510,0,2005,98053,1640,4500
15698,288400,4,2.5,1860,6687,1,0,0,4,7,1220,640,1983,98031,1860,6117
15699,457000,3,1,1170,3348,1.5,0,0,4,7,1170,0,1924,98117,1590,4219
15700,469995,4,2.5,2350,3800,2,0,0,3,8,2350,0,2014,98059,2670,4180
15701,585000,3,2.5,2270,100545,2,0,0,3,8,2270,0,1998,98070,1277,100545
15702,373000,4,1.75,1590,7920,2,0,0,4,7,1590,0,1960,98133,1720,7998
15703,303000,3,2.25,1340,873,3,0,0,3,8,1340,0,2009,98133,1340,1186
15704,336500,3,2,1830,12891,1,0,0,3,7,1830,0,1994,98031,2320,8709
15705,295500,3,2.5,1410,1332,2,0,0,3,7,960,450,2014,98108,1410,1343
15706,165000,3,1.5,1630,22764,1,0,0,3,7,1630,0,1970,98032,1620,17859
15707,550000,3,2.5,2290,6328,2,0,0,3,8,2290,0,2001,98146,1600,6180
15708,355000,0,0,2460,8049,2,0,0,3,8,2460,0,1990,98031,2520,8050
15709,425000,2,1,1320,8830,1,0,0,3,7,1020,300,1939,98199,1620,8531
15710,735000,4,1.75,2100,7960,1,0,0,3,8,1340,760,1955,98004,2060,7960
15711,620000,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,98052,2970,4496
15712,280000,3,1,1260,7660,1,0,0,3,6,1260,0,1947,98133,1990,7861
15713,505000,3,2.5,1860,8060,2,0,0,4,8,1860,0,1987,98029,1850,4661
15714,250000,3,2.25,1050,572,2,0,0,3,7,740,310,2006,98106,1260,1062
15715,1290000,5,4,4360,8030,2,0,0,3,10,4360,0,2015,98075,3570,6185
15716,402500,3,1,990,10752,1.5,0,0,4,7,990,0,1929,98133,1820,7600
15717,366000,3,2.25,1445,1028,2,0,0,3,7,1300,145,2005,98027,1445,1377
15718,355000,2,1.75,1760,4600,1,0,0,4,7,850,910,1926,98126,1150,4800
15719,319000,3,1.75,1640,53400,1,0,0,4,7,1640,0,1966,98070,1850,380279
15720,485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,98029,2040,5411
15721,355000,3,1,1180,5965,1.5,0,0,4,6,1180,0,1928,98125,1270,7710
15722,492000,2,1,880,2970,1,0,0,3,7,880,0,1927,98103,1370,3060
15723,826000,3,1.5,1890,5000,1.5,0,0,3,9,1890,0,1929,98109,2560,5000
15724,1680000,5,3.5,5170,7197,3,1,4,3,11,3520,1650,1998,98155,3020,12880
15725,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1400,1965,98198,3270,31450
15726,210000,3,1.5,1920,61014,1,0,0,3,6,1920,0,1953,98038,1616,61014
15727,409500,3,1,1340,4120,1,0,0,4,7,1040,300,1921,98103,1270,4635
15728,815000,4,2.5,3030,7187,2,0,0,3,9,3030,0,2005,98033,3030,7187
15729,382000,5,2.25,2880,11965,2,0,0,4,8,2880,0,1990,98042,2370,10715
15730,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,98122,1660,3600
15731,589000,4,1,2210,4366,2,0,0,3,8,2210,0,1901,98122,1740,1745
15732,262000,3,1.75,1320,6530,1,0,0,4,7,1320,0,1989,98023,1620,6817
15733,195000,3,1.5,1190,8726,1,0,0,3,7,1190,0,1956,98146,1390,8741
15734,840000,4,2.5,3730,9847,2,0,0,3,10,3730,0,1997,98075,3490,10219
15735,365000,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,98006,1450,9256
15736,261490,4,1,1640,8467,1,0,2,4,6,1220,420,1943,98056,1060,7396
15737,670000,3,2.5,2050,6420,1,0,3,3,8,1730,320,1956,98116,2370,7620
15738,1460000,4,4,4620,130208,2,0,0,3,10,4620,0,2014,98024,4620,131007
15739,492650,4,1.75,2120,9786,1,0,0,3,8,1640,480,1967,98177,2310,8787
15740,341000,3,2.5,1480,1663,2,0,0,3,9,1180,300,2012,98126,1380,1537
15741,930000,4,2.5,2200,4000,2,0,0,5,8,1430,770,1908,98119,2100,4000
15742,557800,4,1.75,1550,6000,1,0,0,5,7,1550,0,1944,98199,1550,6000
15743,532000,5,3,3480,57499,1,0,0,4,8,2340,1140,1976,98027,2020,40946
15744,312500,2,1,870,7227,1,0,0,3,7,870,0,1948,98133,1250,7252
15745,850000,3,2.25,3000,18450,1,0,0,3,10,3000,0,1983,98077,2980,12304
15746,460000,3,2.5,1450,1053,2,0,0,3,8,940,510,2008,98107,1410,1080
15747,571900,4,1.75,1710,8947,1,0,0,4,7,1710,0,1956,98007,1360,10133
15748,368000,4,2.5,2720,7350,2,0,0,3,9,2720,0,1989,98023,2570,8336
15749,615000,3,2.25,1870,4894,2,0,0,4,8,1750,120,1992,98033,1920,5988
15750,370000,4,2,1950,3757,1,0,0,4,6,1160,790,1908,98118,1720,3757
15751,352500,3,2.25,1410,14110,1,0,2,3,7,1170,240,1987,98065,1560,18336
15752,405000,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,98155,2000,13529
15753,812000,4,2.5,2270,5000,2,0,0,3,9,2270,0,2014,98117,1210,5000
15754,461100,2,2.25,1210,1267,2,0,0,3,8,1120,90,2010,98117,1360,1349
15755,710000,4,1.75,2700,7625,1,0,0,4,8,1450,1250,1937,98115,1760,3300
15756,913888,5,2.25,2370,15512,2,0,0,4,9,2370,0,1981,98006,2380,15100
15757,300000,3,2,720,7598,1,0,0,5,6,720,0,1947,98106,1080,7209
15758,330000,3,1,1070,10563,1,0,0,3,7,1070,0,1969,98072,1840,9638
15759,716500,3,1.75,1930,5000,1,0,0,3,9,1230,700,1936,98105,2300,6000
15760,385000,3,1,1470,11398,1,0,0,3,8,1470,0,1950,98155,1710,11407
15761,310000,1,1,570,6000,1,0,0,2,5,570,0,1918,98136,1530,6000
15762,373000,3,2.5,2990,6771,1,0,0,3,7,1550,1440,2003,98106,1800,6771
15763,557000,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,98028,2840,4939
15764,634950,3,3,2180,2650,1.5,0,0,5,8,1410,770,1930,98117,1570,4820
15765,336000,3,2,1060,11765,1,0,0,4,6,1060,0,1951,98125,1500,9151
15766,822000,4,2.5,2683,40386,2,0,0,4,9,2683,0,1987,98052,2683,34800
15767,225000,2,1,940,15000,1,0,0,3,7,940,0,1960,98055,1450,15000
15768,452000,2,1,1220,6000,1,0,0,3,6,880,340,1938,98118,1220,6840
15769,549950,3,2.5,2380,2500,3,0,3,3,9,2380,0,1988,98126,2270,5000
15770,1100000,3,2.5,2550,5100,2,0,0,3,9,2550,0,2014,98115,1250,4080
15771,3000000,4,4.25,4850,12445,2,1,4,5,10,3850,1000,1989,98034,3350,12210
15772,475000,3,1.75,2270,13000,1,0,0,5,8,2270,0,1968,98058,2440,10000
15773,178500,3,1,1200,8470,1,0,0,5,7,1200,0,1961,98032,1200,7952
15774,549000,2,1,2034,13392,1,1,4,5,7,1159,875,1947,98070,1156,15961
15775,330000,1,1,860,4800,1,0,0,3,6,860,0,1907,98122,1380,4800
15776,490000,4,2.5,2360,4367,2,0,0,3,8,2360,0,2003,98011,2360,4868
15777,460000,2,1,1030,5934,1,0,0,4,7,1030,0,1928,98115,1420,5588
15778,535000,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,98122,1880,3600
15779,1460000,4,1.5,2650,6900,2,0,0,4,9,2400,250,1909,98112,2420,6900
15780,375500,3,1.5,1530,7200,1,0,0,3,8,1530,0,1975,98155,2150,7216
15781,563000,3,2,1580,5289,1,0,0,3,7,870,710,1940,98103,1310,5535
15782,510000,2,1,1390,5544,1,0,0,3,7,930,460,1947,98105,1710,6200
15783,530000,2,1.5,1580,3680,1,0,2,3,8,1280,300,1941,98126,1730,3680
15784,637500,4,3,2320,4468,2,0,0,3,8,2160,160,1999,98029,2330,3541
15785,675000,4,3,2690,28300,1,0,0,3,8,2690,0,1954,98166,2820,27100
15786,1200000,4,3.5,4740,172497,2,0,0,3,11,4740,0,2003,98053,2120,49658
15787,1850000,4,3.25,2910,1880,2,0,3,5,9,1830,1080,1914,98122,3100,8200
15788,530000,4,2.25,2130,8640,1,0,0,3,7,1430,700,1969,98034,2120,8826
15789,578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,98146,2460,11760
15790,1600000,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,98034,2340,19810
15791,562000,2,2.25,1300,1314,3,0,0,3,8,1300,0,2008,98103,1300,1312
15792,380000,3,2.25,1600,39848,1,0,3,4,8,1600,0,1958,98022,1600,39848
15793,424000,4,2.5,2650,8685,2,0,0,3,9,2650,0,2006,98001,2650,7932
15794,533000,3,2.5,2060,4812,2,0,0,3,8,2060,0,1990,98029,1930,5264
15795,430000,3,2.75,2600,12860,1,0,0,3,7,1350,1250,1965,98014,2260,12954
15796,255000,4,2.75,1760,9222,1,0,0,3,7,1140,620,1971,98023,1800,9222
15797,410000,3,2.5,1740,4948,2,0,0,3,7,1740,0,2008,98053,1290,3383
15798,782000,4,3.5,3910,8095,2,0,0,3,9,3130,780,2007,98029,3770,7021
15799,294500,3,2.5,1760,2688,2,0,0,3,7,1760,0,2005,98059,1760,2329
15800,437000,3,2.5,1750,22357,2,0,0,3,8,1750,0,1994,98045,2430,22357
15801,196500,3,2,1310,7000,1,0,0,4,7,1310,0,1979,98023,1390,7500
15802,489950,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,98118,1800,4097
15803,775000,4,2.5,3310,5101,2,0,0,3,9,3310,0,2005,98052,3010,5176
15804,500000,4,2,1530,7816,1,0,0,3,7,1530,0,1955,98133,1480,7816
15805,2400000,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,98040,3470,16201
15806,815000,5,3.25,3230,5000,2,0,1,3,9,2350,880,2002,98136,1520,5000
15807,540000,2,1,1170,4750,1,0,0,3,6,1170,0,1903,98107,1170,2023
15808,912000,4,3.75,1980,4095,2,0,0,3,9,1980,0,2009,98103,1480,3840
15809,1580000,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,98105,3430,11050
15810,251000,2,1,840,7870,1,0,0,3,6,840,0,1949,98155,1442,8131
15811,770000,7,2.25,3260,8145,2,0,0,5,8,3260,0,1967,98008,2340,8145
15812,728935,4,2.5,2980,10194,2,0,0,3,9,2980,0,1993,98006,2980,10053
15813,980000,4,1.75,2120,4000,1.5,0,0,4,8,1920,200,1929,98105,2300,4000
15814,375000,3,1.75,2190,17550,1,0,0,3,7,2190,0,1989,98014,1700,17550
15815,286500,3,2,1840,8140,1,0,0,4,7,1040,800,1975,98003,1600,6720
15816,457000,3,1.75,1690,6375,1,0,0,3,8,1690,0,1903,98024,1270,7774
15817,579950,4,2.75,2460,8643,2,0,0,3,9,2460,0,2011,98059,3110,8626
15818,555000,4,1.75,2350,6200,1.5,0,0,4,7,1410,940,1946,98116,1800,6150
15819,280000,2,1.75,1894,52769,1.5,0,0,4,6,1520,374,1936,98001,1820,50529
15820,510000,5,3.25,3400,4499,2,0,0,3,8,2740,660,2005,98065,3400,6163
15821,317000,3,1.5,1390,8300,1,0,0,4,7,1390,0,1974,98019,1470,7500
15822,85000,2,1,910,9753,1,0,0,3,5,910,0,1947,98032,1160,7405
15823,525000,3,1.5,1560,9350,1,0,0,4,7,1220,340,1969,98052,1870,8671
15824,409000,3,2.5,2740,9168,2,0,0,3,9,2740,0,1991,98042,2690,10554
15825,675000,4,3.5,3090,100835,2,0,0,3,9,3090,0,1999,98092,2400,50543
15826,498500,5,2.75,2990,7420,2,0,0,3,8,2990,0,1996,98059,2290,7678
15827,525000,4,2.5,2400,10070,1,0,0,3,7,1510,890,1967,98034,2030,9964
15828,640000,4,2.5,2970,34981,2,0,0,3,9,2970,0,1998,98077,3170,30277
15829,782000,4,1.75,1500,6820,1.5,0,0,5,7,1500,0,1905,98117,1360,4125
15830,550000,3,2.25,2090,8095,2,0,2,3,10,2090,0,1988,98136,1940,5635
15831,250000,2,1,1400,19570,1.5,0,0,3,6,1100,300,1929,98168,2250,6500
15832,290000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,98003,1940,12667
15833,254000,3,1,1010,7384,1,0,2,5,6,1010,0,1943,98056,1010,8000
15834,3280000,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,98008,3120,12300
15835,375000,3,1,1310,8400,1,0,0,3,7,1310,0,1972,98034,1680,8000
15836,718000,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,98006,2550,9689
15837,530000,4,2.5,2690,46609,2,0,0,3,8,2690,0,1980,98038,1500,34800
15838,320000,3,1,1630,5000,1,0,0,3,7,930,700,1954,98108,1630,5480
15839,443500,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,98014,2410,21781
15840,380000,2,1,1000,4800,1,0,0,3,6,1000,0,1952,98117,1000,4800
15841,270000,4,2.5,2701,5821,2,0,0,3,7,2701,0,2013,98092,2566,5843
15842,599832,3,2.75,3230,5200,2,0,0,3,9,2680,550,2014,98065,3100,4900
15843,422250,2,1.5,1280,1256,2,0,0,3,8,1200,80,1998,98107,1390,1256
15844,286300,2,1,1000,31838,1,0,0,3,7,1000,0,1962,98045,1490,39747
15845,665000,2,2.5,2600,5000,1,0,0,5,8,1300,1300,1926,98126,2260,5000
15846,384400,3,3.25,1689,1388,3,0,0,3,8,1689,0,2008,98125,1459,1384
15847,1020000,3,3.25,3620,4000,2,0,0,3,10,2730,890,2005,98199,1910,5000
15848,850000,3,1.75,1370,3850,1,0,0,5,7,770,600,1911,98112,1390,3600
15849,311000,4,2.25,3340,8000,2,0,0,4,8,3340,0,1973,98023,2230,8000
15850,243500,3,3,2110,7794,1,0,0,3,6,2110,0,1981,98198,1330,10044
15851,535000,4,2.25,2810,12607,2,0,0,3,10,2810,0,1985,98058,2810,17400
15852,729000,3,1.5,1770,30689,1,0,4,3,9,1770,0,1953,98177,2650,30280
15853,270000,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,98058,1750,7990
15854,420000,5,1.5,1890,10880,1,0,0,3,7,1890,0,1962,98034,1670,9750
15855,1610000,5,3.75,3530,13260,2,0,0,3,10,3530,0,2013,98040,3340,13260
15856,745000,4,2.5,2650,18903,2,0,0,3,11,2650,0,1994,98075,3270,18843
15857,569000,5,3,3670,10583,1,0,0,5,8,2060,1610,1952,98155,2720,13865
15858,509250,3,2.5,2100,7600,1,0,0,4,7,1450,650,1980,98052,2010,7600
15859,610000,3,1.75,1650,221720,1,0,0,3,7,1650,0,1992,98024,2520,221284
15860,450000,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2012,98027,1620,1068
15861,350000,3,2.5,2180,15484,1,0,0,3,8,2180,0,1992,98003,2090,10775
15862,425000,3,2.5,2650,12247,2,0,0,3,9,2650,0,2002,98001,2920,8965
15863,540000,3,2.5,2370,16455,1,0,0,5,7,1640,730,1959,98155,2170,15551
15864,746500,4,2.5,3460,9699,2,0,0,3,10,3460,0,1987,98074,3140,10631
15865,430000,3,2.5,2030,7770,2,0,0,3,8,2030,0,2003,98024,1360,10782
15866,540400,4,1.75,1680,6758,1,0,0,3,8,1680,0,1974,98008,1910,7000
15867,299000,3,2.5,2450,7062,2,0,0,3,8,2450,0,1993,98023,1960,7200
15868,570500,2,1,1380,1800,2,0,0,3,7,1080,300,1954,98119,1600,3600
15869,559000,3,2.5,2010,5200,2,0,0,3,8,2010,0,1989,98034,1860,4400
15870,690700,5,2.75,2870,5349,2,0,0,3,9,2870,0,2005,98059,2800,5000
15871,295000,4,2.5,2290,4539,2,0,0,3,7,2290,0,2001,98058,1710,7200
15872,460000,3,2.25,1620,7350,1,0,0,3,7,1170,450,1969,98034,1800,7350
15873,546800,4,2.25,2170,10000,1,0,0,3,8,1420,750,1975,98008,2390,11000
15874,355000,3,2.5,2620,78843,1,0,3,4,7,1310,1310,1964,98092,2330,130244
15875,245000,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,98198,1730,7577
15876,202500,3,1.5,1510,9898,1,0,0,3,7,1110,400,1954,98148,1420,9250
15877,525000,4,2.75,2440,5080,2,0,0,3,8,1750,690,1960,98126,1920,6375
15878,440000,3,1,1410,8925,1,0,0,3,7,1410,0,1958,98052,1330,8925
15879,920000,4,3.5,4080,10666,2,0,0,3,9,4080,0,2005,98053,3920,8154
15880,300000,2,1.5,1300,6120,1,0,0,3,6,820,480,1945,98146,1250,6120
15881,275000,3,2,1910,8050,1,0,0,4,7,1000,910,1980,98030,1780,7344
