Bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_range
4,2.5,[3908-4108],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[4040-4289],NoBasement,2000,98038,[3160-3410],[13651-14050],[700000-800000)
3,1,[1094-1294],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1956,98155,[1152-1402],[6451-6850],[300000-400000)
3,3,[1697-1897],[1270-2020],2,0,Very Poor,OK,Average Quality And Design,[1290-1539],[161-311],2006,98108,[1152-1402],[3851-4050],[200000-300000)
3,1.75,[1697-1897],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,1977,98033,[1654-1904],[7251-7650],[600000-700000)
3,1.75,[893-1093],[11871-14750],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1967,98072,[1152-1402],[12451-12850],[400000-500000)
2,1,[1094-1294],[11871-14750],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[161-311],1922,98146,[1654-1904],[7251-7650],[200000-300000)
3,1.5,[1496-1696],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[312-462],1980,98031,[1654-1904],[8051-8450],[200000-300000)
3,2.75,[2903-3103],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2011,98075,[2909-3159],[4051-4450],[700000-800000)
4,1,[1898-2098],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[916-1066],1941,98117,[1152-1402],[3851-4050],[400000-500000)
2,1,[692-892],[5026-5776],1,0,Very Poor,Excellent,Bad Quality And Design,[540-789],NoBasement,1952,98056,[901-1151],[4851-5250],[100000-200000)
3,2,[2099-2299],[3524-4274],1,0,Very Poor,Excellent,Average Quality And Design,[1290-1539],[765-915],1919,98116,[1152-1402],[4451-4850],[300000-400000)
3,1,[1094-1294],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1951,98125,[1654-1904],[6851-7250],[400000-500000)
3,2,[1094-1294],[10283-11870],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1998,98022,[1654-1904],[8451-8850],[200000-300000)
4,2.5,[3104-3304],[7279-8029],2,0,OK,OK,Good Quality And Desgin,[3040-3289],NoBasement,2001,98065,[2407-2657],[6451-6850],[700000-800000)
3,2.5,[1295-1495],[3524-4274],2,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,2001,98053,[1403-1653],[3051-3250],[400000-500000)
3,2,[3104-3304],[14751-21509],1,0,Very Poor,Excellent,Good Quality And Desgin,[1790-2039],[1067-1217],1977,98005,[1654-1904],[7251-7650],[800000-900000)
3,2.5,[2702-2902],[5026-5776],2,0,Very Poor,OK,Average Quality And Design,[2540-2789],NoBasement,2003,98092,[2658-2908],[5651-6050],[200000-300000)
3,2,[1496-1696],[11871-14750],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1994,98030,[1403-1653],[11651-12050],[300000-400000)
3,1.5,[1094-1294],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2007,98103,[1152-1402],[1051-1250],[300000-400000)
4,2.5,[2501-2701],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,1999,98056,[2407-2657],[6051-6450],[600000-700000)
3,2.5,[1898-2098],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[614-764],2014,98029,[1654-1904],[1851-2050],[500000-600000)
3,1.5,[1295-1495],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[161-311],1957,98166,[1654-1904],[7251-7650],[200000-300000)
3,1.5,[1094-1294],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1966,98042,[2156-2406],[7251-7650],[200000-300000)
5,1.75,[1697-1897],[8030-8780],1,0,Very Poor,Excellent,Average Quality And Design,[1540-1789],NoBasement,1966,98031,[1403-1653],[8051-8450],[200000-300000)
4,1.75,[2099-2299],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[614-764],1965,98007,[1905-2155],[7651-8050],[500000-600000)
3,2.5,[2099-2299],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1994,98092,[2156-2406],[8851-9250],[300000-400000)
3,2.5,[1295-1495],>=54863,1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1997,98077,[2156-2406],[13651-14050],[600000-700000)
4,1.75,[1094-1294],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1966,98058,[1152-1402],[7651-8050],[200000-300000)
4,2,[1496-1696],[7279-8029],1.5,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1966,98058,[1403-1653],[8451-8850],[200000-300000)
3,2.5,[1496-1696],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,2003,98001,[1403-1653],[2851-3050],[200000-300000)
4,2.75,[1496-1696],[5777-6527],1.5,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],NoBasement,1925,98112,[1403-1653],[3851-4050],[1000000-1100000)
6,3.5,[3506-3706],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],[765-915],2004,98065,[2909-3159],[6451-6850],[600000-700000)
2,1,[1295-1495],[4275-5025],1.5,0,OK,OK,Bad Quality And Design,[1290-1539],NoBasement,1905,98106,[1403-1653],[4851-5250],[700000-800000)
2,1,[893-1093],[5026-5776],1,0,Very Poor,Good,Bad Quality And Design,[1040-1289],NoBasement,1917,98117,[1403-1653],[6851-7250],[300000-400000)
8,3.25,[4109-4309],[10283-11870],2,0,Very Poor,Good,Good Quality And Desgin,[2790-3039],[1369-1519],1979,98059,[1654-1904],[10451-10850],[400000-500000)
4,1.75,[1697-1897],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1967,98077,[1152-1402],[9651-10050],[300000-400000)
3,2.5,[1898-2098],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1930,98112,[3160-3410],[6051-6450],[1200000-1300000)
4,2.5,[2300-2500],[9532-10282],1,0,OK,OK,Good Quality And Desgin,[1290-1539],[765-915],1964,98003,[2407-2657],[9651-10050],[200000-300000)
4,1.75,[1697-1897],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[765-915],1977,98031,[1654-1904],[7251-7650],[200000-300000)
2,1,[692-892],>=54863,1,0,Very Poor,Poor,Bad Quality And Design,[540-789],NoBasement,1915,98014,[1654-1904],[13651-14050],[100000-200000)
4,2.5,[2300-2500],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2003,98011,[2156-2406],[4451-4850],[500000-600000)
4,2.25,[2501-2701],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1979,98074,[2407-2657],[13651-14050],[600000-700000)
2,1,<=691,[3524-4274],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1933,98146,[1152-1402],[6851-7250],[100000-200000)
2,1.5,[1496-1696],[3524-4274],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[614-764],1940,98107,[1654-1904],[6051-6450],[400000-500000)
4,2.75,[3104-3304],[8030-8780],1,0,Good,Good,Average Quality And Design,[1540-1789],[1520-1670],1982,98178,[1654-1904],[6451-6850],[500000-600000)
5,4.5,[3707-3907],[4275-5025],2.5,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],[765-915],2001,98112,[2909-3159],[3851-4050],[1200000-1300000)
4,2.5,[2300-2500],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2007,98023,[2658-2908],[7251-7650],[300000-400000)
3,3,[2702-2902],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,1997,98052,[2658-2908],[9251-9650],[700000-800000)
3,1,[1094-1294],[9532-10282],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[161-311],1905,98118,[1152-1402],[7251-7650],[300000-400000)
2,1.5,[1094-1294],[6528-7278],1.5,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1926,98115,[1905-2155],[4451-4850],[500000-600000)
3,1,[1094-1294],[9532-10282],1,0,Very Poor,Excellent,Bad Quality And Design,[1040-1289],NoBasement,1975,98092,[1152-1402],[9651-10050],[100000-200000)
4,2.5,[3506-3706],[7279-8029],2,0,Good,OK,Good Quality And Desgin,[3040-3289],[312-462],1929,98199,[2658-2908],[6451-6850],[1400000-1500000)
3,1.5,[1697-1897],[9532-10282],1,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1966,98031,[1403-1653],[9251-9650],[200000-300000)
3,1.5,[1295-1495],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1961,98033,[1654-1904],[10451-10850],[400000-500000)
3,2.5,[2501-2701],>=54863,2,0,Very Poor,Good,Good Quality And Desgin,[2540-2789],NoBasement,1990,98038,[3160-3410],[13651-14050],[400000-500000)
3,2.25,[1496-1696],[5026-5776],1,0,Very Poor,Excellent,Average Quality And Design,[540-789],[765-915],1954,98115,[1654-1904],[6451-6850],[500000-600000)
3,2.5,[1697-1897],[3524-4274],2,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],NoBasement,1995,98029,[1654-1904],[3851-4050],[400000-500000)
3,2,[1295-1495],[5026-5776],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,1990,98055,[1905-2155],[4851-5250],[200000-300000)
2,2.5,[1094-1294],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],NoBasement,2006,98107,[1152-1402],[2451-2650],[400000-500000)
3,1,[1295-1495],[5026-5776],1.5,0,Very Poor,OK,Bad Quality And Design,[1040-1289],[161-311],1925,98106,[1152-1402],[4851-5250],[200000-300000)
5,2.5,>=4511,[14751-21509],2,0,Very Poor,Excellent,Good Quality And Desgin,>=4290,NoBasement,1965,98040,[3160-3410],[13251-13650],[1400000-1500000)
3,2.25,[2099-2299],[9532-10282],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[463-613],1966,98040,[2407-2657],[9651-10050],[900000-1000000)
4,2,[2099-2299],[4275-5025],1.5,0,Very Poor,Good,Average Quality And Design,[1290-1539],[614-764],1922,98144,[1905-2155],[4851-5250],[600000-700000)
4,2.5,[2099-2299],[14751-21509],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1992,98031,[2156-2406],[8451-8850],[300000-400000)
4,2,[1496-1696],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1968,98034,[1654-1904],[7251-7650],[400000-500000)
3,3,[2099-2299],[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1990,98004,[2156-2406],[10051-10450],[1300000-1400000)
2,2,[1295-1495],[14751-21509],2,1,Excellent,OK,Average Quality And Design,[1290-1539],NoBasement,1943,98070,[1403-1653],[13651-14050],[400000-500000)
3,1,[1295-1495],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[312-462],1942,98115,[1403-1653],[4851-5250],[500000-600000)
2,1.5,[1094-1294],[1270-2020],2,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1983,98042,[1654-1904],[2051-2250],[100000-200000)
3,1.75,[1094-1294],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1998,98002,[1152-1402],[6051-6450],[200000-300000)
4,2.75,[2501-2701],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],[765-915],1942,98033,[2407-2657],[9651-10050],[500000-600000)
3,1,[1094-1294],[3524-4274],1.5,0,Very Poor,Good,Bad Quality And Design,[1040-1289],NoBasement,1923,98144,[1152-1402],[3851-4050],[400000-500000)
3,2.5,[1898-2098],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1989,98029,[1905-2155],[6051-6450],[500000-600000)
4,2.5,[3104-3304],[37541-54862],1,0,OK,OK,Good Quality And Desgin,[1790-2039],[1218-1368],1985,98074,[2909-3159],[13651-14050],[1000000-1100000)
3,2.5,[2099-2299],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1988,98056,[2156-2406],[11251-11650],[500000-600000)
4,2.5,[2300-2500],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1994,98188,[2156-2406],[8851-9250],[300000-400000)
3,1.75,[1496-1696],[4275-5025],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[463-613],1941,98112,[1905-2155],[3851-4050],[600000-700000)
4,3.25,[3104-3304],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2010,98053,[3160-3410],[5251-5650],[700000-800000)
5,3,[4109-4309],[14751-21509],2,0,Very Poor,Good,Very High Quality and Design,>=4290,NoBasement,1985,98039,[3411-3661],[13651-14050],[2600000-2700000)
3,1.75,[1697-1897],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1954,98178,<=900,[13651-14050],[200000-300000)
2,2.25,[2099-2299],[5026-5776],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[765-915],1968,98117,[1905-2155],[6451-6850],[600000-700000)
4,2.75,[2300-2500],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1993,98029,[1905-2155],[6051-6450],[600000-700000)
4,1.75,[2099-2299],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[1067-1217],1959,98125,[1905-2155],[8051-8450],[500000-600000)
1,0.75,[692-892],[6528-7278],1.5,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1949,98168,[1403-1653],[8451-8850],[200000-300000)
3,1.75,[1295-1495],[8781-9531],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],NoBasement,1972,98133,[1905-2155],[8451-8850],[400000-500000)
4,2.5,[1898-2098],[3524-4274],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,2003,98042,[2407-2657],[4051-4450],[200000-300000)
5,1.75,[1697-1897],[37541-54862],2,0,Very Poor,OK,Bad Quality And Design,[1790-2039],NoBasement,1922,98059,[1654-1904],[8051-8450],[500000-600000)
3,1.5,[1496-1696],[8030-8780],1,0,Very Poor,Good,Good Quality And Desgin,[1040-1289],[463-613],1979,98133,[1152-1402],[8451-8850],[300000-400000)
1,0.75,[893-1093],[21510-37540],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1941,98178,[1905-2155],[13651-14050],[100000-200000)
5,3.25,[3104-3304],[6528-7278],1.5,0,Excellent,Good,Good Quality And Desgin,[2290-2539],[614-764],1939,98115,[2658-2908],[9251-9650],[1200000-1300000)
2,1.5,[1295-1495],>=54863,1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1960,98072,[1152-1402],[13651-14050],[300000-400000)
4,4,[3104-3304],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],[614-764],1920,98115,[1905-2155],[4051-4450],[700000-800000)
4,3,[2903-3103],[21510-37540],1,0,Good,Excellent,Good Quality And Desgin,[1290-1539],[1369-1519],1964,98008,[2909-3159],[13651-14050],[1000000-1100000)
5,4,[3305-3505],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],[614-764],2012,98056,[1654-1904],[5251-5650],[900000-1000000)
4,2.75,[3104-3304],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2010,98065,[2909-3159],[5651-6050],[500000-600000)
4,2.5,[2702-2902],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2008,98126,[1152-1402],[4451-4850],[600000-700000)
4,2.5,[2702-2902],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2004,98065,[2658-2908],[6451-6850],[500000-600000)
2,1,[1094-1294],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1964,98117,[1403-1653],[5651-6050],[500000-600000)
2,1,[692-892],[2021-3523],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1913,98072,[1403-1653],[8051-8450],[200000-300000)
3,2.75,[2903-3103],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[3040-3289],NoBasement,1987,98034,[2658-2908],[5651-6050],[800000-900000)
4,2.5,[2300-2500],[5026-5776],2,0,Very Poor,OK,Average Quality And Design,[2290-2539],NoBasement,2002,98019,[2407-2657],[6051-6450],[400000-500000)
3,1.75,[1898-2098],[5777-6527],1,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],[765-915],1956,98119,[1654-1904],[5651-6050],[500000-600000)
4,2.5,[2903-3103],[11871-14750],1.5,1,Excellent,Excellent,Good Quality And Desgin,[1790-2039],[1067-1217],1928,98034,[2156-2406],[13651-14050],[1600000-1700000)
3,2,[1295-1495],[3524-4274],3,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2015,98122,[1403-1653],[3451-3650],[300000-400000)
4,2,[1697-1897],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[765-915],1942,98118,[1152-1402],[5251-5650],[400000-500000)
4,2.5,[2300-2500],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1991,98056,[2407-2657],[9651-10050],[500000-600000)
3,2.75,[2300-2500],[21510-37540],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[916-1066],1973,98034,[2156-2406],[10051-10450],[600000-700000)
5,3.75,[3707-3907],[6528-7278],2,0,Very Poor,OK,Average Quality And Design,[3790-4039],NoBasement,2003,98038,[2909-3159],[8451-8850],[400000-500000)
4,1.75,[1496-1696],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],<=160,1960,98027,[1654-1904],[12451-12850],[500000-600000)
3,2,[1697-1897],[2021-3523],2,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],NoBasement,1979,98008,[1654-1904],[2651-2850],[500000-600000)
3,2.25,[2903-3103],[37541-54862],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],[161-311],1969,98005,[3662-3912],[13651-14050],[900000-1000000)
4,1.75,[2099-2299],[9532-10282],1,0,OK,OK,Good Quality And Desgin,[1790-2039],[161-311],1966,98028,[2407-2657],[10051-10450],[400000-500000)
4,2.5,[1898-2098],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[765-915],1973,98034,[1654-1904],[8051-8450],[400000-500000)
6,3,[2300-2500],[3524-4274],2,0,Very Poor,OK,Average Quality And Design,[2290-2539],NoBasement,2014,98118,[1654-1904],[4851-5250],[400000-500000)
3,2,[1496-1696],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],NoBasement,2002,98107,[1403-1653],[4851-5250],[500000-600000)
3,1.5,[1295-1495],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1957,98008,[1654-1904],[8051-8450],[400000-500000)
4,2.25,[2099-2299],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1979,98033,[1654-1904],[7251-7650],[400000-500000)
4,2.5,[2501-2701],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2001,98038,[2407-2657],[6051-6450],[400000-500000)
3,1.75,[1898-2098],>=54863,1,0,Good,Good,Average Quality And Design,[2040-2289],NoBasement,1999,98092,[1654-1904],[13651-14050],[400000-500000)
3,2.25,[1697-1897],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],[161-311],1974,98042,[1905-2155],[13651-14050],[200000-300000)
3,3,[1697-1897],<=1269,3.5,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2006,98107,[1152-1402],[1051-1250],[500000-600000)
3,2.5,[2702-2902],[4275-5025],3,1,Excellent,OK,Good Quality And Desgin,[2790-3039],NoBasement,2006,98074,[2658-2908],[13651-14050],[1900000-2000000)
3,2.25,[1496-1696],[3524-4274],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1985,98031,[1403-1653],[3851-4050],[200000-300000)
3,1.5,[893-1093],[5777-6527],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1968,98118,[901-1151],[5251-5650],[300000-400000)
4,2.25,[2300-2500],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1983,98058,[2156-2406],[7651-8050],[300000-400000)
3,2.5,[1697-1897],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,1989,98092,[1905-2155],[8451-8850],[200000-300000)
5,2.5,[2702-2902],[14751-21509],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[1369-1519],1975,98059,[2407-2657],[13651-14050],[300000-400000)
2,1,[1496-1696],[11871-14750],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1954,98006,[1403-1653],[13251-13650],[500000-600000)
3,1.5,[1094-1294],<=1269,3,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],NoBasement,2014,98107,[1403-1653],[2451-2650],[500000-600000)
3,2.25,[1898-2098],[2021-3523],1.5,0,Very Poor,OK,Average Quality And Design,[1540-1789],[463-613],2003,98042,[1905-2155],[2251-2450],[200000-300000)
4,2.75,[3104-3304],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2013,98059,[3160-3410],[6051-6450],[500000-600000)
3,1.75,[2501-2701],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1790-2039],[463-613],1959,98011,[1905-2155],[8051-8450],[400000-500000)
3,2.5,[3104-3304],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2006,98014,[2156-2406],[13651-14050],[500000-600000)
4,5.25,>=4511,[14751-21509],2,0,Very Poor,OK,Very High Quality and Design,>=4290,[1218-1368],2001,98039,[2156-2406],[8051-8450],[2400000-2500000)
3,2.5,[2702-2902],[7279-8029],2,0,Good,OK,Very High Quality and Design,[2790-3039],NoBasement,1997,98034,[2407-2657],[5651-6050],[1000000-1100000)
2,1,[692-892],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[540-789],NoBasement,1947,98126,[1152-1402],[6451-6850],[300000-400000)
4,1,[2501-2701],[3524-4274],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],[161-311],1905,98109,[2156-2406],[3851-4050],[800000-900000)
4,2.75,[2702-2902],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2008,98033,[1654-1904],[7651-8050],[700000-800000)
4,2.5,[1697-1897],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[463-613],1961,98092,[1403-1653],[9251-9650],[200000-300000)
3,2.5,[1295-1495],<=1269,2,0,Very Poor,OK,Good Quality And Desgin,[790-1039],[312-462],2008,98144,[1152-1402],<850,[300000-400000)
