pos,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_range
9971,9294300515,3,2,[1898-2098],[6528-7278],2,0,Good,OK,Average Quality And Design,[1790-2039],NoBasement,1951,98115,[2407-2657],[5651-6050],[700000-800000)
9972,8732130140,4,2.25,[2099-2299],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[765-915],1978,98023,[1905-2155],[7651-8050],[200000-300000)
9973,7524950730,4,2.25,[2099-2299],[6528-7278],2,0,Very Poor,Good,Good Quality And Desgin,[2040-2289],NoBasement,1984,98027,[2156-2406],[7651-8050],[600000-700000)
9974,2413910190,3,1.75,[1496-1696],[37541-54862],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1973,98053,[1905-2155],[13651-14050],[500000-600000)
9975,8106300510,5,2.5,[3104-3304],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2004,98055,[2909-3159],[5651-6050],[400000-500000)
9976,8718500495,4,1.75,[2099-2299],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[916-1066],1959,98028,[2156-2406],[8851-9250],[300000-400000)
9977,7852000110,3,2.5,[2300-2500],[4275-5025],2,0,Very Poor,OK,Average Quality And Design,[2290-2539],NoBasement,1998,98065,[2407-2657],[5251-5650],[400000-500000)
9978,3422059208,3,2.5,[1898-2098],>=54863,1,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],NoBasement,1988,98042,[2156-2406],[13651-14050],[300000-400000)
9979,4302201085,3,1,[1295-1495],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[161-311],1946,98106,[1403-1653],[6451-6850],[200000-300000)
9980,5700000595,4,2,[1898-2098],[4275-5025],1.5,0,Very Poor,Excellent,Average Quality And Design,[1790-2039],NoBasement,1925,98144,[2156-2406],[4851-5250],[600000-700000)
9981,8835401250,6,2.75,[4310-4510],[5777-6527],2,0,Good,OK,Good Quality And Desgin,[2540-2789],>= 1671,1964,98118,[3411-3661],[7251-7650],[1400000-1500000)
9982,8122100595,2,1,[893-1093],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1926,98126,[901-1151],[4851-5250],[200000-300000)
9983,2050000020,4,3.75,[3707-3907],[37541-54862],1,0,Very Poor,OK,Good Quality And Desgin,[3790-4039],NoBasement,1994,98072,[2909-3159],[13651-14050],[1200000-1300000)
9984,4027700799,3,2.25,[1295-1495],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[161-311],1987,98028,[1905-2155],[7651-8050],[300000-400000)
9985,726059483,5,3.5,[3104-3304],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2014,98011,[1905-2155],[9251-9650],[600000-700000)
9986,2423069155,4,2,[1898-2098],[37541-54862],1,0,Very Poor,Good,Average Quality And Design,[2040-2289],NoBasement,1984,98027,[2156-2406],[13651-14050],[400000-500000)
9987,396100025,4,2,[1697-1897],[5777-6527],1,0,Very Poor,Excellent,Bad Quality And Design,[790-1039],[765-915],1954,98133,[1403-1653],[6851-7250],[300000-400000)
9988,5702450250,3,2,[1295-1495],[9532-10282],1,0,Good,OK,Bad Quality And Design,[1290-1539],NoBasement,1993,98045,[1403-1653],[10451-10850],[300000-400000)
9989,7214810550,4,2.25,[2099-2299],[11871-14750],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],[765-915],1979,98072,[2407-2657],[10051-10450],[400000-500000)
9990,6329000070,3,2.25,[2702-2902],[14751-21509],2,0,Excellent,OK,Good Quality And Desgin,[1790-2039],[1067-1217],1941,98146,[1905-2155],[8051-8450],[1000000-1100000)
9991,3052700225,7,3.75,[2300-2500],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1984,98117,[1152-1402],[1451-1650],[700000-800000)
9992,2771104010,3,2.5,[1697-1897],[1270-2020],2,0,Very Poor,Excellent,Good Quality And Desgin,[1290-1539],[312-462],2003,98199,[1403-1653],[5251-5650],[500000-600000)
9993,7305900082,3,1.75,[1295-1495],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1985,98155,[1403-1653],[8451-8850],[300000-400000)
9994,9829200495,4,2.5,[2300-2500],[5026-5776],2,0,Excellent,Good,Good Quality And Desgin,[1790-2039],[161-311],1928,98122,[2407-2657],[5651-6050],[900000-1000000)
9995,269001331,5,2.5,[3104-3304],[7279-8029],1,0,Good,Excellent,Good Quality And Desgin,[1540-1789],[1520-1670],1959,98199,[2407-2657],[7651-8050],[1300000-1400000)
9996,2349300060,4,2,[1898-2098],[4275-5025],1,0,Very Poor,Poor,Bad Quality And Design,[790-1039],[916-1066],1914,98136,[901-1151],[4451-4850],[200000-300000)
9997,7334400070,3,1.5,[1496-1696],[11871-14750],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1970,98045,[1403-1653],[13651-14050],[300000-400000)
9998,3395300260,3,1.75,[1697-1897],[8781-9531],1,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],[463-613],1977,98052,[1905-2155],[9651-10050],[400000-500000)
9999,7787100390,3,2.5,[1898-2098],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1996,98045,[1905-2155],[7251-7650],[400000-500000)
10000,1656600280,4,2.5,[3104-3304],[21510-37540],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,1997,98059,[2909-3159],[13651-14050],[600000-700000)
10001,3052700610,6,3.5,[2702-2902],[5026-5776],1,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[1067-1217],1958,98117,[1403-1653],[2251-2450],[800000-900000)
10002,6844703240,3,2.5,[3104-3304],[10283-11870],1,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[1520-1670],1970,98115,[1403-1653],[6051-6450],[1000000-1100000)
10003,3226049270,4,2.5,[2099-2299],[8030-8780],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[463-613],1952,98115,[1403-1653],[6851-7250],[500000-600000)
10004,8651400750,3,1.75,[1094-1294],[5026-5776],1,0,Very Poor,Excellent,Bad Quality And Design,[1040-1289],NoBasement,1968,98042,[901-1151],[4851-5250],[200000-300000)
10005,7518501390,2,1,[893-1093],[5026-5776],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1909,98117,[1152-1402],[4851-5250],[400000-500000)
10006,2424400130,3,2.25,[1295-1495],[11871-14750],1,0,OK,OK,Average Quality And Design,[1040-1289],[161-311],1987,98065,[1403-1653],[13651-14050],[300000-400000)
10007,5212000020,4,2.75,[1898-2098],[10283-11870],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[614-764],1977,98033,[1654-1904],[11251-11650],[600000-700000)
10008,9485930120,3,2.25,[2099-2299],[21510-37540],1,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],[463-613],1980,98042,[2156-2406],[13651-14050],[300000-400000)
10009,3521069051,4,2.25,[2300-2500],>=54863,2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1984,98022,[1905-2155],[13651-14050],[300000-400000)
10010,2329600280,3,1,[1496-1696],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[463-613],1963,98003,[1152-1402],[8451-8850],[200000-300000)
10011,4232903265,3,1,[1496-1696],[2021-3523],1.5,0,Very Poor,Excellent,Average Quality And Design,[1290-1539],NoBasement,1900,98119,[1654-1904],[3451-3650],[600000-700000)
10012,5017000470,6,4.5,>=4511,[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[3540-3789],[1218-1368],2007,98112,[2156-2406],[5651-6050],[1900000-2000000)
10013,1180008370,4,3.5,[2903-3103],[6528-7278],2,0,Poor,OK,Good Quality And Desgin,[2040-2289],[765-915],2002,98178,[2156-2406],[7651-8050],[400000-500000)
10014,1494300110,4,2.5,[2099-2299],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],[614-764],1980,98052,[1905-2155],[8051-8450],[500000-600000)
10015,5458300580,2,2,[1094-1294],[1270-2020],1,0,Very Poor,OK,Average Quality And Design,[540-789],[463-613],1924,98109,[1654-1904],[2051-2250],[400000-500000)
10016,2571910260,3,2.5,[1898-2098],[9532-10282],2,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],NoBasement,1992,98022,[1905-2155],[8851-9250],[300000-400000)
10017,1402900380,4,2.5,[1697-1897],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1997,98092,[2156-2406],[6451-6850],[200000-300000)
10018,7414200010,3,1,[692-892],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1953,98177,[1403-1653],[7651-8050],[200000-300000)
10019,2111010340,4,2.5,[2300-2500],[8030-8780],2,0,Very Poor,OK,Average Quality And Design,[2290-2539],NoBasement,2001,98092,[2658-2908],[6051-6450],[300000-400000)
10020,3649100315,4,2.25,[2099-2299],[9532-10282],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],[765-915],1973,98028,[1905-2155],[10451-10850],[400000-500000)
10021,8155800050,3,4,[4109-4309],[21510-37540],2,0,Very Poor,OK,Very High Quality and Design,[4040-4289],NoBasement,1989,98053,>=3913,[13651-14050],[1100000-1200000)
10022,2771102144,3,3.25,[1295-1495],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],[161-311],2008,98199,[1403-1653],[1251-1450],[300000-400000)
10023,5049800005,2,1,[1295-1495],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1953,98177,[1152-1402],[7651-8050],[400000-500000)
10024,4038100360,3,1.5,[1295-1495],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1959,98008,[1654-1904],[8451-8850],[400000-500000)
10025,2322069116,4,2.5,[2501-2701],[37541-54862],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,1980,98038,[1403-1653],[13651-14050],[500000-600000)
10026,3276940100,4,3,[4109-4309],[14751-21509],2,0,Very Poor,OK,Very High Quality and Design,[4040-4289],NoBasement,1996,98075,[3411-3661],[13651-14050],[1000000-1100000)
10027,1923000160,4,3.5,[2903-3103],[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],[614-764],1997,98040,[3662-3912],[13651-14050],[900000-1000000)
10028,5014000225,2,1,[1295-1495],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1950,98116,[1152-1402],[6451-6850],[300000-400000)
10029,4151800375,2,1,[893-1093],[5777-6527],1,0,Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1942,98033,[1403-1653],[6051-6450],[600000-700000)
10030,2023039160,4,2.25,[2501-2701],>=54863,1,0,Very Poor,OK,Average Quality And Design,[1790-2039],[765-915],1952,98070,[1654-1904],[13651-14050],[500000-600000)
10031,622100130,2,2,[1295-1495],[14751-21509],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1985,98072,[1654-1904],[13651-14050],[300000-400000)
10032,723049301,2,1.75,[1496-1696],[10283-11870],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1958,98146,[1152-1402],[7651-8050],[300000-400000)
10033,7349650490,3,1.75,[1496-1696],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1998,98002,[1403-1653],[7251-7650],[200000-300000)
10034,4364700730,2,1,[1697-1897],[7279-8029],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[916-1066],1919,98126,[1152-1402],[7251-7650],[200000-300000)
10035,3760000020,3,1,[1496-1696],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1963,98034,[1905-2155],[9251-9650],[300000-400000)
10036,5126950340,3,1.75,[1295-1495],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[312-462],1981,98031,[1403-1653],[8451-8850],[200000-300000)
10037,7226500100,8,3,[2702-2902],[11871-14750],1,0,Very Poor,OK,Average Quality And Design,[2790-3039],NoBasement,1959,98055,[1403-1653],[4851-5250],[300000-400000)
10038,9212900180,4,2.5,[2702-2902],[5777-6527],2,0,Very Poor,Excellent,Average Quality And Design,[2040-2289],[463-613],1942,98115,[1403-1653],[5651-6050],[700000-800000)
10039,1023059429,4,2.5,[2099-2299],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,2002,98059,[1905-2155],[7651-8050],[300000-400000)
10040,6147650300,3,2.25,[2099-2299],[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,1979,98042,[2658-2908],[5651-6050],[200000-300000)
10041,9542800700,3,1.75,[2099-2299],[6528-7278],1,0,Very Poor,Good,Average Quality And Design,[1540-1789],[463-613],1978,98023,[1905-2155],[7251-7650],[200000-300000)
10042,522079022,3,2.5,[2501-2701],>=54863,1,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1980,98038,[1905-2155],[13651-14050],[700000-800000)
10043,2141310490,3,2.25,[1898-2098],[8030-8780],1,0,OK,OK,Good Quality And Desgin,[1290-1539],[312-462],1977,98006,[2407-2657],[8451-8850],[600000-700000)
10044,1428001160,3,1.75,[1697-1897],>=54863,1,0,Good,OK,Good Quality And Desgin,[1790-2039],NoBasement,1978,98053,[1905-2155],[13651-14050],[500000-600000)
10045,824059140,4,2.25,[2099-2299],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,1978,98004,[2156-2406],[10051-10450],[900000-1000000)
10046,3179100055,5,3.5,[3506-3706],[8030-8780],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],[916-1066],1950,98105,[2156-2406],[6051-6450],[1300000-1400000)
10047,3920000040,5,2,[2099-2299],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[916-1066],1966,98118,[1403-1653],[4851-5250],[200000-300000)
10048,8562790710,4,3.25,[2501-2701],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],[312-462],2008,98027,[2407-2657],[2651-2850],[700000-800000)
10049,7010700245,5,2.25,[2099-2299],[4275-5025],1,0,OK,OK,Good Quality And Desgin,[1040-1289],[765-915],1959,98199,[1654-1904],[4851-5250],[500000-600000)
10050,8081500060,4,3.25,[4109-4309],[14751-21509],2,0,Very Poor,Good,Very High Quality and Design,[4040-4289],NoBasement,1984,98004,[3411-3661],[13651-14050],[1900000-2000000)
10051,4045700115,3,1.75,[1496-1696],[37541-54862],2,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1953,98001,[2156-2406],[13651-14050],[300000-400000)
10052,6163900301,4,1,[1295-1495],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[312-462],1953,98155,[1403-1653],[8451-8850],[400000-500000)
10053,4037000925,5,2.25,[2300-2500],[11871-14750],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[1067-1217],1957,98008,[1905-2155],[10051-10450],[600000-700000)
10054,9834201470,2,1.5,[893-1093],<=1269,2,0,Very Poor,OK,Average Quality And Design,[790-1039],<=160,2007,98144,[901-1151],[1051-1250],[300000-400000)
10055,9528105305,4,3.5,[3104-3304],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],[1067-1217],2014,98103,[1403-1653],[4451-4850],[1300000-1400000)
10056,3797000830,3,1.75,[1496-1696],[2021-3523],1,0,OK,Good,Bad Quality And Design,[790-1039],[765-915],1900,98103,[1403-1653],[3651-3850],[400000-500000)
10057,3750603492,3,1,[1496-1696],[14751-21509],1,0,Very Poor,Good,Bad Quality And Design,[1290-1539],NoBasement,1975,98001,[1403-1653],[13651-14050],[100000-200000)
10058,603001020,3,1.75,[1094-1294],[3524-4274],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],<=160,1929,98118,[1403-1653],[3851-4050],[300000-400000)
10059,4365200055,4,2.25,[1898-2098],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[916-1066],1965,98126,[1152-1402],[7251-7650],[400000-500000)
10060,5153100030,3,2.5,[2099-2299],[7279-8029],2,0,Very Poor,OK,Average Quality And Design,[2040-2289],NoBasement,1991,98198,[1905-2155],[7251-7650],[300000-400000)
10061,6917700665,2,1,[1496-1696],[9532-10282],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[614-764],1943,98199,[1403-1653],[5251-5650],[500000-600000)
10062,9325200160,5,3.75,[2903-3103],[7279-8029],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2014,98166,[2658-2908],[7251-7650],[500000-600000)
10063,1922069071,4,1.75,[2099-2299],>=54863,1,0,Very Poor,Good,Average Quality And Design,[2040-2289],NoBasement,1963,98042,[1403-1653],[13651-14050],[400000-500000)
10064,7228500415,4,2.25,[2501-2701],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[765-915],1908,98122,[1403-1653],[2251-2450],[400000-500000)
10065,8563050350,4,2.25,[2300-2500],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],[463-613],1972,98052,[1654-1904],[7651-8050],[600000-700000)
10066,8901000911,3,1.75,[2099-2299],[5777-6527],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[916-1066],1947,98125,[1654-1904],[10851-11250],[400000-500000)
10067,179001101,3,1,[692-892],[2021-3523],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1943,98178,[901-1151],[5651-6050],[100000-200000)
10068,8956200760,4,2.5,[3104-3304],[7279-8029],2,0,OK,OK,Good Quality And Desgin,[3040-3289],NoBasement,2014,98001,[2658-2908],[6451-6850],[500000-600000)
10069,1930301220,3,1,[1496-1696],[2021-3523],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[614-764],1928,98103,[1152-1402],[2251-2450],[500000-600000)
10070,7972601995,2,1,[1094-1294],[4275-5025],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[161-311],1943,98106,[901-1151],[4851-5250],[200000-300000)
10071,3629930170,4,2.5,[2501-2701],[3524-4274],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2004,98029,[2156-2406],[4451-4850],[700000-800000)
10072,251200200,4,2.25,[1898-2098],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],[614-764],1979,98034,[1905-2155],[6851-7250],[400000-500000)
10073,4345000050,3,2.75,[1295-1495],[11871-14750],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[312-462],1996,98030,[1403-1653],[7251-7650],[200000-300000)
10074,109200390,3,1.75,[1295-1495],[3524-4274],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1980,98023,[1654-1904],[6851-7250],[200000-300000)
10075,5151800045,5,2.75,[3707-3907],[14751-21509],1,0,OK,Excellent,Good Quality And Desgin,[2290-2539],[1520-1670],1975,98003,[2658-2908],[13651-14050],[800000-900000)
10076,6979940100,5,2.5,[3305-3505],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,2000,98075,[2909-3159],[10051-10450],[800000-900000)
10077,2523400205,2,1.5,[1697-1897],[5026-5776],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[765-915],1940,98136,[1654-1904],[4851-5250],[500000-600000)
10078,3335000050,2,1.75,[1496-1696],[3524-4274],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[614-764],1996,98118,[1403-1653],[5251-5650],[300000-400000)
10079,4449800315,2,1,[1094-1294],[3524-4274],1,0,Very Poor,OK,Bad Quality And Design,[540-789],[463-613],1925,98117,[1152-1402],[3851-4050],[400000-500000)
10080,6332940020,5,2,[2099-2299],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],[614-764],1946,98155,[2156-2406],[7251-7650],[300000-400000)
10081,3644100072,2,1,<=691,[2021-3523],1,0,Very Poor,Excellent,Bad Quality And Design,[540-789],NoBasement,1960,98144,[1152-1402],[1651-1850],[200000-300000)
10082,5135000160,3,2.5,[1898-2098],[5777-6527],1,0,Good,OK,Good Quality And Desgin,[1540-1789],[312-462],1956,98116,[2156-2406],[7251-7650],[600000-700000)
10083,2172000075,2,2,[1496-1696],[14751-21509],2,0,Very Poor,OK,Bad Quality And Design,[1540-1789],NoBasement,1930,98178,[1152-1402],[12851-13250],[200000-300000)
10084,1180003175,2,1,[692-892],[5777-6527],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1924,98178,[901-1151],[5651-6050],[200000-300000)
10085,7338400945,3,1.5,[1898-2098],[4275-5025],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],[765-915],1963,98118,[1654-1904],[4851-5250],[400000-500000)
10086,3300701575,2,1,[692-892],[3524-4274],1,0,Very Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1947,98117,[1403-1653],[3851-4050],[400000-500000)
10087,6303401050,3,0.75,[692-892],[8030-8780],1,0,Very Poor,OK,Bad Quality And Design,[540-789],[161-311],1945,98146,<=900,[8051-8450],[100000-200000)
10088,472000015,2,1,[1094-1294],[4275-5025],1,0,Very Poor,Good,Good Quality And Desgin,[1040-1289],NoBasement,1937,98117,[1654-1904],[4851-5250],[400000-500000)
10089,644200090,3,2.25,[2300-2500],[10283-11870],1,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1963,98004,[1905-2155],[10851-11250],[900000-1000000)
10090,662440020,4,2.5,[2300-2500],[4275-5025],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2009,98038,[2407-2657],[4851-5250],[300000-400000)
10091,8914200220,4,3,[2903-3103],[9532-10282],2,0,Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,1990,98003,[3160-3410],[9251-9650],[500000-600000)
10092,53500450,4,2.5,[1697-1897],[3524-4274],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,2014,98042,[2658-2908],[4451-4850],[300000-400000)
10093,6822100050,2,1.5,[893-1093],[6528-7278],1,0,Very Poor,OK,Average Quality And Design,[790-1039],NoBasement,1910,98199,[1403-1653],[5651-6050],[500000-600000)
