pos,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,price_range
17500,7739100155,5,1.75,[2702-2902],[10283-11870],1,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,1951,98155,[2407-2657],[11251-11650],[700000-800000)
17501,4318200440,3,2.25,[1295-1495],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],[312-462],2007,98136,[1403-1653],[1651-1850],[400000-500000)
17502,6840701100,4,1,[1697-1897],[4275-5025],1.5,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,1924,98122,[1403-1653],[4051-4450],[300000-400000)
17503,7237501370,4,3.25,>=4511,[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,>=4290,NoBasement,2011,98059,>=3913,[13251-13650],[1000000-1100000)
17504,5014600440,5,2.75,[2702-2902],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2005,98059,[2658-2908],[4851-5250],[600000-700000)
17505,4058802335,4,1.75,[2099-2299],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],[765-915],1963,98178,[1152-1402],[7251-7650],[300000-400000)
17506,2869100080,3,2.5,[2501-2701],[11871-14750],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,1986,98052,[2156-2406],[8851-9250],[700000-800000)
17507,8648900010,4,2.5,[1697-1897],[3524-4274],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,2010,98027,[1654-1904],[3051-3250],[500000-600000)
17508,9268710390,2,2,[1295-1495],[2021-3523],1.5,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1986,98003,[1403-1653],[2051-2250],[200000-300000)
17509,984220290,3,1.75,[1697-1897],[6528-7278],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1975,98058,[1654-1904],[7251-7650],[300000-400000)
17510,5249805090,4,1.5,[1697-1897],[2021-3523],1.5,0,Good,OK,Good Quality And Desgin,[1540-1789],NoBasement,1926,98118,[1654-1904],[3451-3650],[700000-800000)
17511,7283900306,3,2.5,[1898-2098],[4275-5025],3,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,2007,98133,[1905-2155],[8051-8450],[400000-500000)
17512,2523039282,2,1,[1295-1495],[14751-21509],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1953,98166,[1152-1402],[8451-8850],[200000-300000)
17513,1455100355,3,2.5,[3305-3505],[8030-8780],2,1,Excellent,Good,Good Quality And Desgin,[2040-2289],[1218-1368],1939,98125,[2909-3159],[12851-13250],[1600000-1700000)
17514,686400040,4,2.25,[1697-1897],[6528-7278],1,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1967,98008,[1905-2155],[6851-7250],[500000-600000)
17515,3345700215,3,2.75,[3104-3304],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[3290-3539],NoBasement,1993,98056,[2658-2908],[6051-6450],[500000-600000)
17516,3438501020,2,2,[692-892],[11871-14750],1.5,0,Very Poor,Excellent,Bad Quality And Design,[790-1039],NoBasement,1942,98106,[1403-1653],[7651-8050],[300000-400000)
17517,9294300615,4,1.75,[2300-2500],[10283-11870],1,0,Excellent,OK,Good Quality And Desgin,[1290-1539],[916-1066],1950,98115,[2407-2657],[7651-8050],[900000-1000000)
17518,7520000695,3,1,[692-892],[4275-5025],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1921,98146,[1152-1402],[7251-7650],[100000-200000)
17519,1238501116,3,2.25,[1496-1696],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[463-613],1977,98033,[2156-2406],[9251-9650],[400000-500000)
17520,9268851630,3,3.25,[1496-1696],[1270-2020],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,2011,98027,[1403-1653],[1051-1250],[500000-600000)
17521,1222000055,2,0.75,[893-1093],[9532-10282],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1941,98166,[1152-1402],[13651-14050],[100000-200000)
17522,3876000440,5,2.75,[2903-3103],[7279-8029],1,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],[1218-1368],1966,98034,[1905-2155],[7651-8050],[500000-600000)
17523,4083302915,2,1,[1094-1294],[3524-4274],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1917,98103,[2156-2406],[3651-3850],[500000-600000)
17524,2316400285,4,3.5,[2300-2500],[14751-21509],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2003,98070,[1905-2155],[13651-14050],[400000-500000)
17525,3888100128,4,3.5,[4109-4309],[7279-8029],2,0,Very Poor,OK,Very High Quality and Design,[3040-3289],[916-1066],2006,98033,[2407-2657],[9251-9650],[900000-1000000)
17526,1370804480,2,1.75,[893-1093],[3524-4274],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1944,98199,[1152-1402],[4051-4450],[500000-600000)
17527,1061500110,3,1,[893-1093],[14751-21509],1,0,Very Poor,Good,Average Quality And Design,[790-1039],NoBasement,1962,98056,[1403-1653],[13651-14050],[200000-300000)
17528,1564000410,4,2.5,[3305-3505],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[3290-3539],NoBasement,2001,98059,[3160-3410],[6451-6850],[700000-800000)
17529,5536100005,7,4.75,>=4511,[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[3540-3789],[1520-1670],2013,98004,[2909-3159],[10451-10850],[2300000-2400000)
17530,8019200925,5,1.75,[1697-1897],[14751-21509],1.5,0,Very Poor,OK,Bad Quality And Design,[1540-1789],<=160,1937,98168,[1152-1402],[13651-14050],[300000-400000)
17531,7883605985,3,2.25,[2903-3103],[5777-6527],3,0,OK,OK,Good Quality And Desgin,[1790-2039],[916-1066],1994,98108,[901-1151],[5651-6050],[400000-500000)
17532,2856102105,5,3.25,[3104-3304],[3524-4274],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],[614-764],2014,98117,[1403-1653],[4851-5250],[1000000-1100000)
17533,2597450250,4,2.5,[3707-3907],[10283-11870],2,0,OK,Good,Good Quality And Desgin,[2790-3039],[916-1066],1985,98006,[3662-3912],[12851-13250],[1100000-1200000)
17534,1453602284,2,2,[1295-1495],[2021-3523],3,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1997,98125,[1403-1653],[1851-2050],[200000-300000)
17535,6400700189,3,1,[893-1093],[8030-8780],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1961,98033,[1403-1653],[8051-8450],[300000-400000)
17536,9433000390,4,2.75,[2702-2902],[3524-4274],3,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2014,98052,[2658-2908],[4051-4450],[700000-800000)
17537,1068000375,6,5,>=4511,[14751-21509],2.5,0,Very Poor,OK,Very High Quality and Design,>=4290,>= 1671,1933,98199,[2909-3159],[6451-6850],[3200000-3300000)
17538,7812800215,4,1,[1496-1696],[5777-6527],1.5,0,Very Poor,OK,Bad Quality And Design,[1290-1539],NoBasement,1944,98178,[1152-1402],[6051-6450],[200000-300000)
17539,9346960050,4,2.5,[2099-2299],[8781-9531],2,0,Very Poor,Good,Good Quality And Desgin,[2290-2539],NoBasement,1977,98006,[2156-2406],[8851-9250],[600000-700000)
17540,5419801120,3,2.75,[1898-2098],[8030-8780],2,0,Very Poor,Good,Average Quality And Design,[1790-2039],NoBasement,1984,98031,[1403-1653],[8051-8450],[300000-400000)
17541,3410600100,2,1.5,[1697-1897],[21510-37540],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[463-613],1987,98092,[1905-2155],[13651-14050],[300000-400000)
17542,3904930240,3,2.5,[1697-1897],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1988,98029,[1905-2155],[5251-5650],[400000-500000)
17543,3758900075,5,4.5,[4109-4309],[8030-8780],2,0,Very Poor,OK,Very High Quality and Design,[3290-3539],[765-915],2007,98033,>=3913,[10451-10850],[1500000-1600000)
17544,1073100030,3,1,[1094-1294],[8030-8780],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1953,98133,[1403-1653],[8051-8450],[300000-400000)
17545,9842300036,3,1,[1295-1495],[3524-4274],1,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1964,98126,[901-1151],[4051-4450],[400000-500000)
17546,5652601155,4,1.75,[1898-2098],[5777-6527],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],[614-764],1960,98115,[1905-2155],[6851-7250],[500000-600000)
17547,8655900100,2,1,[893-1093],[11871-14750],1,0,Very Poor,Good,Bad Quality And Design,[790-1039],NoBasement,1912,98014,[1152-1402],[13651-14050],[200000-300000)
17548,7203140180,4,2.5,[1697-1897],[4275-5025],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,2010,98053,[1654-1904],[3451-3650],[400000-500000)
17549,7227500740,2,1,[692-892],[4275-5025],1,0,Very Poor,Excellent,Bad Quality And Design,[540-789],NoBasement,1942,98056,<=900,[4451-4850],[200000-300000)
17550,2349300090,3,1,[1094-1294],[4275-5025],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1951,98126,[1403-1653],[4451-4850],[300000-400000)
17551,8887001215,3,1.75,[1697-1897],[37541-54862],1.5,0,Very Poor,Good,Good Quality And Desgin,[1790-2039],NoBasement,1929,98070,[1403-1653],[13651-14050],[400000-500000)
17552,9324800650,3,2.25,[2099-2299],[8030-8780],1.5,0,Poor,Good,Good Quality And Desgin,[2040-2289],NoBasement,1927,98125,[1905-2155],[8051-8450],[500000-600000)
17553,4310702440,3,2,[1295-1495],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1991,98103,[1654-1904],[4851-5250],[300000-400000)
17554,3755000060,3,1,[1094-1294],[10283-11870],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1966,98034,[1403-1653],[10451-10850],[300000-400000)
17555,6056100295,2,2.5,[1094-1294],[1270-2020],2,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,2007,98108,[1403-1653],[2451-2650],[300000-400000)
17556,7595700025,2,1,[893-1093],[4275-5025],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1931,98117,[901-1151],[4851-5250],[400000-500000)
17557,1601600195,3,1,[1496-1696],[5777-6527],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],[463-613],1955,98118,[1654-1904],[8451-8850],[200000-300000)
17558,2968800660,3,1,[893-1093],[8030-8780],1,0,Very Poor,Good,Bad Quality And Design,[1040-1289],NoBasement,1973,98166,[1152-1402],[8051-8450],[200000-300000)
17559,8650000250,6,2.5,[3707-3907],[37541-54862],1,0,Very Poor,Good,Good Quality And Desgin,[2040-2289],>= 1671,1974,98027,[2407-2657],[13651-14050],[600000-700000)
17560,4307351180,5,3,[3707-3907],[8030-8780],2,0,Very Poor,OK,Average Quality And Design,[3790-4039],NoBasement,2004,98056,[2407-2657],[5251-5650],[400000-500000)
17561,7812800865,2,1,[692-892],[9532-10282],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1944,98178,[901-1151],[6851-7250],[100000-200000)
17562,1777600850,4,2.25,[3506-3706],[11871-14750],1,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],>= 1671,2010,98006,[2658-2908],[12051-12450],[800000-900000)
17563,2823059055,3,1,[1295-1495],[14751-21509],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1958,98058,[1403-1653],[10451-10850],[100000-200000)
17564,5101408735,2,1,[692-892],[5026-5776],1,0,Very Poor,OK,Bad Quality And Design,[790-1039],NoBasement,1943,98125,[1905-2155],[5251-5650],[200000-300000)
17565,7657000085,2,1.5,[1898-2098],[7279-8029],2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,1952,98178,[1152-1402],[7651-8050],[200000-300000)
17566,7954300620,4,2.5,[2300-2500],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2290-2539],NoBasement,2001,98056,[2658-2908],[6451-6850],[500000-600000)
17567,1402950450,4,2.5,[1898-2098],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,2003,98092,[2407-2657],[5651-6050],[300000-400000)
17568,5592900205,2,1.75,[1697-1897],[6528-7278],1,0,Good,Good,Average Quality And Design,[790-1039],[765-915],1952,98056,[1905-2155],[7251-7650],[300000-400000)
17569,4114601580,6,4,[2903-3103],[11871-14750],2,1,Excellent,OK,Good Quality And Desgin,[2790-3039],[161-311],1942,98144,[3662-3912],[12451-12850],[1900000-2000000)
17570,6817850040,3,2.5,[3104-3304],[21510-37540],1,0,Good,OK,Very High Quality and Design,[2540-2789],[463-613],1985,98074,[3160-3410],[13651-14050],[800000-900000)
17571,3432500215,3,1.75,[1496-1696],[6528-7278],1,0,Very Poor,Good,Average Quality And Design,[790-1039],[614-764],1955,98155,[901-1151],[6851-7250],[300000-400000)
17572,8642600170,4,2,[1697-1897],[14751-21509],1,0,OK,Excellent,Average Quality And Design,[1540-1789],NoBasement,1955,98198,[1654-1904],[10851-11250],[300000-400000)
17573,7792000140,4,2.5,[2903-3103],[21510-37540],1.5,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2008,98022,[1654-1904],[13651-14050],[300000-400000)
17574,8122101146,2,1,[692-892],[5026-5776],1,0,OK,Good,Bad Quality And Design,[540-789],NoBasement,1942,98126,[1403-1653],[4851-5250],[300000-400000)
17575,1796360340,3,2,[1496-1696],[8030-8780],2,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],NoBasement,1987,98042,[1403-1653],[8451-8850],[200000-300000)
17576,7299601630,3,2.5,[2099-2299],[5026-5776],2,0,Very Poor,OK,Good Quality And Desgin,[2040-2289],NoBasement,2012,98092,[1905-2155],[5651-6050],[300000-400000)
17577,9526500090,3,3,[1898-2098],[7279-8029],1,0,Very Poor,OK,Good Quality And Desgin,[1290-1539],[614-764],2001,98019,[1905-2155],[9251-9650],[400000-500000)
17578,1823049182,3,2,[893-1093],[8781-9531],1,0,Very Poor,Poor,Average Quality And Design,[1040-1289],NoBasement,1955,98146,[1403-1653],[9651-10050],[100000-200000)
17579,461003835,3,3.5,[2501-2701],[2021-3523],2,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],[765-915],2014,98117,[1654-1904],[4851-5250],[800000-900000)
17580,2919201095,3,1,[1094-1294],[3524-4274],1.5,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1926,98103,[1152-1402],[4051-4450],[500000-600000)
17581,9831200520,4,3,[3707-3907],[4275-5025],2.5,0,Very Poor,Excellent,Good Quality And Desgin,[2540-2789],[916-1066],1905,98102,[2407-2657],[4851-5250],[1400000-1500000)
17582,1698900195,3,2,[1697-1897],[2021-3523],1,0,Very Poor,Good,Good Quality And Desgin,[1040-1289],[765-915],1931,98109,[1654-1904],[2851-3050],[700000-800000)
17583,3762900020,2,1.75,[1094-1294],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],NoBasement,1982,98034,[1654-1904],[7251-7650],[300000-400000)
17584,7732410370,5,2.25,[2501-2701],[8781-9531],2,0,Very Poor,Excellent,Good Quality And Desgin,[2540-2789],NoBasement,1987,98007,[2407-2657],[8851-9250],[800000-900000)
17585,1245500099,3,2.5,[2099-2299],[8030-8780],1,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[312-462],1991,98033,[1905-2155],[9651-10050],[700000-800000)
17586,4229900140,2,1,[692-892],[5026-5776],1,0,Very Poor,Poor,Bad Quality And Design,[540-789],NoBasement,1943,98136,[901-1151],[6051-6450],[300000-400000)
17587,859000160,4,2,[1697-1897],[2021-3523],1,0,Very Poor,OK,Average Quality And Design,[790-1039],[614-764],1930,98106,[1152-1402],[1251-1450],[300000-400000)
17588,7211401975,3,2.5,[1295-1495],[2021-3523],2,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,2006,98146,[1403-1653],[4851-5250],[200000-300000)
17589,2597500090,5,2.5,[2501-2701],[8030-8780],1.5,0,Very Poor,Good,Good Quality And Desgin,[2540-2789],NoBasement,1968,98002,[1654-1904],[8451-8850],[200000-300000)
17590,808300180,4,2.5,[2903-3103],[11871-14750],2,0,Very Poor,OK,Average Quality And Design,[3040-3289],NoBasement,2000,98019,[2407-2657],[9651-10050],[400000-500000)
17591,2909300240,3,2.5,[2702-2902],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2001,98074,[2658-2908],[6451-6850],[700000-800000)
17592,3331001995,3,2,[1295-1495],[4275-5025],2,0,Very Poor,Poor,Bad Quality And Design,[1290-1539],NoBasement,1921,98118,[1152-1402],[4451-4850],[500000-600000)
17593,7852110380,3,2.5,[2501-2701],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2001,98065,[2407-2657],[6051-6450],[600000-700000)
17594,243000380,3,1.75,[1898-2098],[7279-8029],1,0,Very Poor,Excellent,Average Quality And Design,[1040-1289],[765-915],1955,98166,[1654-1904],[7651-8050],[300000-400000)
17595,510003230,3,2.5,[1295-1495],[2021-3523],1.5,0,Very Poor,Good,Average Quality And Design,[1290-1539],NoBasement,1910,98103,[1654-1904],[4051-4450],[700000-800000)
17596,2597670470,4,2.5,[1898-2098],[6528-7278],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[614-764],1989,98058,[1905-2155],[6851-7250],[300000-400000)
17597,4222200120,3,2,[1295-1495],[7279-8029],1,0,Very Poor,OK,Average Quality And Design,[1290-1539],NoBasement,1968,98003,[1403-1653],[7251-7650],[200000-300000)
17598,6413600285,3,1.75,[1496-1696],[5777-6527],1.5,0,Very Poor,Excellent,Average Quality And Design,[1540-1789],NoBasement,1947,98125,[1403-1653],[6051-6450],[400000-500000)
17599,3304030220,4,2.5,[2903-3103],[8781-9531],2,0,Very Poor,OK,Good Quality And Desgin,[2790-3039],NoBasement,2006,98001,[2658-2908],[7651-8050],[400000-500000)
17600,3861470110,4,3.5,[4109-4309],[14751-21509],2,0,Very Poor,OK,Very High Quality and Design,[4040-4289],NoBasement,1997,98004,>=3913,[13651-14050],[2000000-2100000)
17601,8121200620,3,2.5,[1496-1696],[10283-11870],2,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],NoBasement,1982,98052,[1654-1904],[10051-10450],[500000-600000)
17602,7852150200,3,2.5,[1697-1897],[5777-6527],2,0,Very Poor,OK,Average Quality And Design,[1540-1789],NoBasement,2003,98065,[1654-1904],[4051-4450],[300000-400000)
17603,9279200280,3,2,[1697-1897],[4275-5025],1.5,0,Very Poor,Good,Good Quality And Desgin,[1540-1789],<=160,1941,98116,[2156-2406],[6851-7250],[700000-800000)
17604,3793501450,5,3.75,[3707-3907],[6528-7278],2,0,Very Poor,OK,Average Quality And Design,[3790-4039],NoBasement,2003,98038,[2909-3159],[8451-8850],[400000-500000)
17605,4215250220,3,2.5,[2903-3103],[21510-37540],2,0,Very Poor,Good,Good Quality And Desgin,[3040-3289],NoBasement,1983,98072,[3411-3661],[13651-14050],[700000-800000)
17606,9835800320,4,1.75,[1898-2098],[8030-8780],1,0,Very Poor,Good,Good Quality And Desgin,[1290-1539],[614-764],1967,98032,[1654-1904],[8451-8850],[300000-400000)
17607,2825079001,5,1.75,[1898-2098],>=54863,2,0,Very Poor,OK,Average Quality And Design,[1790-2039],NoBasement,1930,98014,[1654-1904],[13651-14050],[800000-900000)
17608,6116500028,3,1.75,[1496-1696],[8781-9531],1,0,Very Poor,Good,Average Quality And Design,[1540-1789],NoBasement,1956,98166,[1403-1653],[10851-11250],[400000-500000)
17609,9211000170,4,2.5,[3104-3304],[6528-7278],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2008,98059,[2909-3159],[6451-6850],[500000-600000)
17610,1773100921,3,3.25,[1295-1495],<=1269,2,0,Very Poor,OK,Good Quality And Desgin,[1040-1289],[161-311],2013,98106,[1152-1402],[1051-1250],[300000-400000)
17611,847100021,4,2.5,[2501-2701],[8030-8780],2,0,Very Poor,OK,Good Quality And Desgin,[2540-2789],NoBasement,2006,98059,[2658-2908],[8451-8850],[500000-600000)
17612,8643000190,3,1.5,[1697-1897],[10283-11870],1,0,Very Poor,OK,Average Quality And Design,[1040-1289],[614-764],1963,98198,[2156-2406],[11251-11650],[300000-400000)
17613,3904921250,5,3.25,[3305-3505],[7279-8029],2,0,Very Poor,Good,Good Quality And Desgin,[2040-2289],[1218-1368],1988,98029,[2909-3159],[7651-8050],[600000-700000)
17614,8818400340,4,3,[2300-2500],[4275-5025],1.5,0,Very Poor,OK,Good Quality And Desgin,[1540-1789],[765-915],1922,98105,[1905-2155],[4051-4450],[1000000-1100000)
17615,486000510,4,3,[3305-3505],[7279-8029],1,0,Good,OK,Good Quality And Desgin,[1790-2039],[1369-1519],1988,98117,[2658-2908],[7251-7650],[1300000-1400000)
17616,9558050360,5,2.75,[3104-3304],[5777-6527],2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,2004,98058,[2909-3159],[5651-6050],[500000-600000)
17617,6430000280,4,2,[1697-1897],[5026-5776],1,0,Very Poor,OK,Good Quality And Desgin,[1790-2039],NoBasement,1952,98103,[1403-1653],[4451-4850],[400000-500000)
17618,825069078,5,2.25,[2903-3103],>=54863,2,0,Very Poor,OK,Good Quality And Desgin,[3040-3289],NoBasement,1986,98053,[2156-2406],[13651-14050],[800000-900000)
17619,4438400020,2,1,[692-892],[10283-11870],1,0,Very Poor,OK,Bad Quality And Design,[540-789],NoBasement,1953,98166,<=900,[10451-10850],[100000-200000)
17620,1862900160,3,2,[1094-1294],[7279-8029],1,0,Very Poor,Good,Average Quality And Design,[1040-1289],NoBasement,1992,98031,[1654-1904],[7651-8050],[200000-300000)
17621,1218000195,2,1,[1295-1495],[7279-8029],1,0,Very Poor,OK,Bad Quality And Design,[1290-1539],NoBasement,1924,98166,[1403-1653],[7251-7650],[400000-500000)
17622,1965200010,2,1,[1094-1294],[2021-3523],1.5,0,Very Poor,OK,Bad Quality And Design,[790-1039],<=160,1912,98102,[1654-1904],[1651-1850],[600000-700000)
17623,5680000545,4,2,[1697-1897],[5026-5776],1,0,Poor,Good,Bad Quality And Design,[1040-1289],[614-764],1942,98108,[1905-2155],[5251-5650],[300000-400000)
